ts:2024-05-24T10:30:17+02:00 t:21.94 h:81 b:2.693
ts:2024-05-24T11:00:17+02:00 t:21.83 h:80 b:2.691
ts:2024-05-24T11:30:15+02:00 t:21.83 h:80 b:2.691
ts:2024-05-24T12:30:16+02:00 t:21.90 h:80 b:2.725
ts:2024-05-24T13:00:12+02:00 t:21.89 h:80 b:2.713
ts:2024-05-24T13:30:11+02:00 t:21.90 h:81 b:2.713
ts:2024-05-24T14:00:18+02:00 t:21.90 h:81 b:2.697
ts:2024-05-24T14:30:14+02:00 t:21.90 h:81 b:2.697
ts:2024-05-24T15:00:11+02:00 t:21.85 h:81 b:2.681
ts:2024-05-24T15:30:12+02:00 t:21.85 h:82 b:2.681
ts:2024-05-24T16:00:13+02:00 t:21.82 h:82 b:2.717
ts:2024-05-24T16:30:12+02:00 t:21.78 h:82 b:2.717
ts:2024-05-24T17:00:18+02:00 t:21.71 h:82 b:2.695
ts:2024-05-24T17:30:17+02:00 t:21.84 h:82 b:2.695
ts:2024-05-24T18:00:18+02:00 t:21.78 h:82 b:2.655
ts:2024-05-24T18:30:17+02:00 t:21.71 h:82 b:2.655
ts:2024-05-24T19:00:17+02:00 t:21.67 h:82 b:2.629
ts:2024-05-24T19:30:10+02:00 t:21.64 h:82 b:2.629
ts:2024-05-24T20:00:13+02:00 t:21.63 h:82 b:2.627
ts:2024-05-24T20:30:12+02:00 t:21.62 h:82 b:2.627
ts:2024-05-24T21:00:15+02:00 t:21.62 h:82 b:2.633
ts:2024-05-24T21:30:14+02:00 t:21.58 h:82 b:2.633
ts:2024-05-24T22:00:12+02:00 t:21.60 h:81 b:2.670
ts:2024-05-24T22:30:12+02:00 t:21.61 h:82 b:2.670
ts:2024-05-24T23:00:16+02:00 t:21.65 h:82 b:2.615
ts:2024-05-24T23:30:17+02:00 t:21.71 h:82 b:2.615
ts:2024-05-25T00:00:12+02:00 t:21.73 h:82 b:2.618
ts:2024-05-25T00:30:12+02:00 t:21.75 h:82 b:2.618
ts:2024-05-25T01:00:17+02:00 t:21.79 h:82 b:2.618
ts:2024-05-25T01:30:12+02:00 t:21.85 h:82 b:2.618
